facility_id,facility_name,legacy_system_id,property_type,service_type,lease_start_date,lease_end_date,vendor_id,manager_name,unit_count,is_active,external_ref_id,notes,occupancy_status,created_date,internal_row_id,data_source_system
facility_id_431,facility_name_431,legacy_system_id_431,property_type_431,service_type_431,lease_start_date_431,lease_end_date_431,vendor_id_431,manager_name_431,unit_count_431,is_active_431,external_ref_id_431,notes_431,occupancy_status_431,created_date_431,internal_row_id_431,data_source_system_431
facility_id_432,facility_name_432,legacy_system_id_432,property_type_432,service_type_432,lease_start_date_432,lease_end_date_432,vendor_id_432,manager_name_432,unit_count_432,is_active_432,external_ref_id_432,notes_432,occupancy_status_432,created_date_432,internal_row_id_432,data_source_system_432
facility_id_433,facility_name_433,legacy_system_id_433,property_type_433,service_type_433,lease_start_date_433,lease_end_date_433,vendor_id_433,manager_name_433,unit_count_433,is_active_433,external_ref_id_433,notes_433,occupancy_status_433,created_date_433,internal_row_id_433,data_source_system_433
facility_id_434,facility_name_434,legacy_system_id_434,property_type_434,service_type_434,lease_start_date_434,lease_end_date_434,vendor_id_434,manager_name_434,unit_count_434,is_active_434,external_ref_id_434,notes_434,occupancy_status_434,created_date_434,internal_row_id_434,data_source_system_434
facility_id_435,facility_name_435,legacy_system_id_435,property_type_435,service_type_435,lease_start_date_435,lease_end_date_435,vendor_id_435,manager_name_435,unit_count_435,is_active_435,external_ref_id_435,notes_435,occupancy_status_435,created_date_435,internal_row_id_435,data_source_system_435
facility_id_436,facility_name_436,legacy_system_id_436,property_type_436,service_type_436,lease_start_date_436,lease_end_date_436,vendor_id_436,manager_name_436,unit_count_436,is_active_436,external_ref_id_436,notes_436,occupancy_status_436,created_date_436,internal_row_id_436,data_source_system_436
facility_id_437,facility_name_437,legacy_system_id_437,property_type_437,service_type_437,lease_start_date_437,lease_end_date_437,vendor_id_437,manager_name_437,unit_count_437,is_active_437,external_ref_id_437,notes_437,occupancy_status_437,created_date_437,internal_row_id_437,data_source_system_437
facility_id_438,facility_name_438,legacy_system_id_438,property_type_438,service_type_438,lease_start_date_438,lease_end_date_438,vendor_id_438,manager_name_438,unit_count_438,is_active_438,external_ref_id_438,notes_438,occupancy_status_438,created_date_438,internal_row_id_438,data_source_system_438
facility_id_439,facility_name_439,legacy_system_id_439,property_type_439,service_type_439,lease_start_date_439,lease_end_date_439,vendor_id_439,manager_name_439,unit_count_439,is_active_439,external_ref_id_439,notes_439,occupancy_status_439,created_date_439,internal_row_id_439,data_source_system_439
facility_id_440,facility_name_440,legacy_system_id_440,property_type_440,service_type_440,lease_start_date_440,lease_end_date_440,vendor_id_440,manager_name_440,unit_count_440,is_active_440,external_ref_id_440,notes_440,occupancy_status_440,created_date_440,internal_row_id_440,data_source_system_440
facility_id_441,facility_name_441,legacy_system_id_441,property_type_441,service_type_441,lease_start_date_441,lease_end_date_441,vendor_id_441,manager_name_441,unit_count_441,is_active_441,external_ref_id_441,notes_441,occupancy_status_441,created_date_441,internal_row_id_441,data_source_system_441
facility_id_442,facility_name_442,legacy_system_id_442,property_type_442,service_type_442,lease_start_date_442,lease_end_date_442,vendor_id_442,manager_name_442,unit_count_442,is_active_442,external_ref_id_442,notes_442,occupancy_status_442,created_date_442,internal_row_id_442,data_source_system_442
facility_id_443,facility_name_443,legacy_system_id_443,property_type_443,service_type_443,lease_start_date_443,lease_end_date_443,vendor_id_443,manager_name_443,unit_count_443,is_active_443,external_ref_id_443,notes_443,occupancy_status_443,created_date_443,internal_row_id_443,data_source_system_443
facility_id_444,facility_name_444,legacy_system_id_444,property_type_444,service_type_444,lease_start_date_444,lease_end_date_444,vendor_id_444,manager_name_444,unit_count_444,is_active_444,external_ref_id_444,notes_444,occupancy_status_444,created_date_444,internal_row_id_444,data_source_system_444
facility_id_445,facility_name_445,legacy_system_id_445,property_type_445,service_type_445,lease_start_date_445,lease_end_date_445,vendor_id_445,manager_name_445,unit_count_445,is_active_445,external_ref_id_445,notes_445,occupancy_status_445,created_date_445,internal_row_id_445,data_source_system_445
facility_id_446,facility_name_446,legacy_system_id_446,property_type_446,service_type_446,lease_start_date_446,lease_end_date_446,vendor_id_446,manager_name_446,unit_count_446,is_active_446,external_ref_id_446,notes_446,occupancy_status_446,created_date_446,internal_row_id_446,data_source_system_446
facility_id_447,facility_name_447,legacy_system_id_447,property_type_447,service_type_447,lease_start_date_447,lease_end_date_447,vendor_id_447,manager_name_447,unit_count_447,is_active_447,external_ref_id_447,notes_447,occupancy_status_447,created_date_447,internal_row_id_447,data_source_system_447
facility_id_448,facility_name_448,legacy_system_id_448,property_type_448,service_type_448,lease_start_date_448,lease_end_date_448,vendor_id_448,manager_name_448,unit_count_448,is_active_448,external_ref_id_448,notes_448,occupancy_status_448,created_date_448,internal_row_id_448,data_source_system_448
facility_id_449,facility_name_449,legacy_system_id_449,property_type_449,service_type_449,lease_start_date_449,lease_end_date_449,vendor_id_449,manager_name_449,unit_count_449,is_active_449,external_ref_id_449,notes_449,occupancy_status_449,created_date_449,internal_row_id_449,data_source_system_449
facility_id_450,facility_name_450,legacy_system_id_450,property_type_450,service_type_450,lease_start_date_450,lease_end_date_450,vendor_id_450,manager_name_450,unit_count_450,is_active_450,external_ref_id_450,notes_450,occupancy_status_450,created_date_450,internal_row_id_450,data_source_system_450
facility_id_451,facility_name_451,legacy_system_id_451,property_type_451,service_type_451,lease_start_date_451,lease_end_date_451,vendor_id_451,manager_name_451,unit_count_451,is_active_451,external_ref_id_451,notes_451,occupancy_status_451,created_date_451,internal_row_id_451,data_source_system_451
facility_id_452,facility_name_452,legacy_system_id_452,property_type_452,service_type_452,lease_start_date_452,lease_end_date_452,vendor_id_452,manager_name_452,unit_count_452,is_active_452,external_ref_id_452,notes_452,occupancy_status_452,created_date_452,internal_row_id_452,data_source_system_452
facility_id_453,facility_name_453,legacy_system_id_453,property_type_453,service_type_453,lease_start_date_453,lease_end_date_453,vendor_id_453,manager_name_453,unit_count_453,is_active_453,external_ref_id_453,notes_453,occupancy_status_453,created_date_453,internal_row_id_453,data_source_system_453
facility_id_454,facility_name_454,legacy_system_id_454,property_type_454,service_type_454,lease_start_date_454,lease_end_date_454,vendor_id_454,manager_name_454,unit_count_454,is_active_454,external_ref_id_454,notes_454,occupancy_status_454,created_date_454,internal_row_id_454,data_source_system_454
facility_id_455,facility_name_455,legacy_system_id_455,property_type_455,service_type_455,lease_start_date_455,lease_end_date_455,vendor_id_455,manager_name_455,unit_count_455,is_active_455,external_ref_id_455,notes_455,occupancy_status_455,created_date_455,internal_row_id_455,data_source_system_455
facility_id_456,facility_name_456,legacy_system_id_456,property_type_456,service_type_456,lease_start_date_456,lease_end_date_456,vendor_id_456,manager_name_456,unit_count_456,is_active_456,external_ref_id_456,notes_456,occupancy_status_456,created_date_456,internal_row_id_456,data_source_system_456
facility_id_457,facility_name_457,legacy_system_id_457,property_type_457,service_type_457,lease_start_date_457,lease_end_date_457,vendor_id_457,manager_name_457,unit_count_457,is_active_457,external_ref_id_457,notes_457,occupancy_status_457,created_date_457,internal_row_id_457,data_source_system_457
facility_id_458,facility_name_458,legacy_system_id_458,property_type_458,service_type_458,lease_start_date_458,lease_end_date_458,vendor_id_458,manager_name_458,unit_count_458,is_active_458,external_ref_id_458,notes_458,occupancy_status_458,created_date_458,internal_row_id_458,data_source_system_458
facility_id_459,facility_name_459,legacy_system_id_459,property_type_459,service_type_459,lease_start_date_459,lease_end_date_459,vendor_id_459,manager_name_459,unit_count_459,is_active_459,external_ref_id_459,notes_459,occupancy_status_459,created_date_459,internal_row_id_459,data_source_system_459
facility_id_460,facility_name_460,legacy_system_id_460,property_type_460,service_type_460,lease_start_date_460,lease_end_date_460,vendor_id_460,manager_name_460,unit_count_460,is_active_460,external_ref_id_460,notes_460,occupancy_status_460,created_date_460,internal_row_id_460,data_source_system_460
facility_id_461,facility_name_461,legacy_system_id_461,property_type_461,service_type_461,lease_start_date_461,lease_end_date_461,vendor_id_461,manager_name_461,unit_count_461,is_active_461,external_ref_id_461,notes_461,occupancy_status_461,created_date_461,internal_row_id_461,data_source_system_461
facility_id_462,facility_name_462,legacy_system_id_462,property_type_462,service_type_462,lease_start_date_462,lease_end_date_462,vendor_id_462,manager_name_462,unit_count_462,is_active_462,external_ref_id_462,notes_462,occupancy_status_462,created_date_462,internal_row_id_462,data_source_system_462
facility_id_463,facility_name_463,legacy_system_id_463,property_type_463,service_type_463,lease_start_date_463,lease_end_date_463,vendor_id_463,manager_name_463,unit_count_463,is_active_463,external_ref_id_463,notes_463,occupancy_status_463,created_date_463,internal_row_id_463,data_source_system_463
facility_id_464,facility_name_464,legacy_system_id_464,property_type_464,service_type_464,lease_start_date_464,lease_end_date_464,vendor_id_464,manager_name_464,unit_count_464,is_active_464,external_ref_id_464,notes_464,occupancy_status_464,created_date_464,internal_row_id_464,data_source_system_464
facility_id_465,facility_name_465,legacy_system_id_465,property_type_465,service_type_465,lease_start_date_465,lease_end_date_465,vendor_id_465,manager_name_465,unit_count_465,is_active_465,external_ref_id_465,notes_465,occupancy_status_465,created_date_465,internal_row_id_465,data_source_system_465
facility_id_466,facility_name_466,legacy_system_id_466,property_type_466,service_type_466,lease_start_date_466,lease_end_date_466,vendor_id_466,manager_name_466,unit_count_466,is_active_466,external_ref_id_466,notes_466,occupancy_status_466,created_date_466,internal_row_id_466,data_source_system_466
facility_id_467,facility_name_467,legacy_system_id_467,property_type_467,service_type_467,lease_start_date_467,lease_end_date_467,vendor_id_467,manager_name_467,unit_count_467,is_active_467,external_ref_id_467,notes_467,occupancy_status_467,created_date_467,internal_row_id_467,data_source_system_467
facility_id_468,facility_name_468,legacy_system_id_468,property_type_468,service_type_468,lease_start_date_468,lease_end_date_468,vendor_id_468,manager_name_468,unit_count_468,is_active_468,external_ref_id_468,notes_468,occupancy_status_468,created_date_468,internal_row_id_468,data_source_system_468
facility_id_469,facility_name_469,legacy_system_id_469,property_type_469,service_type_469,lease_start_date_469,lease_end_date_469,vendor_id_469,manager_name_469,unit_count_469,is_active_469,external_ref_id_469,notes_469,occupancy_status_469,created_date_469,internal_row_id_469,data_source_system_469
facility_id_470,facility_name_470,legacy_system_id_470,property_type_470,service_type_470,lease_start_date_470,lease_end_date_470,vendor_id_470,manager_name_470,unit_count_470,is_active_470,external_ref_id_470,notes_470,occupancy_status_470,created_date_470,internal_row_id_470,data_source_system_470
facility_id_471,facility_name_471,legacy_system_id_471,property_type_471,service_type_471,lease_start_date_471,lease_end_date_471,vendor_id_471,manager_name_471,unit_count_471,is_active_471,external_ref_id_471,notes_471,occupancy_status_471,created_date_471,internal_row_id_471,data_source_system_471
facility_id_472,facility_name_472,legacy_system_id_472,property_type_472,service_type_472,lease_start_date_472,lease_end_date_472,vendor_id_472,manager_name_472,unit_count_472,is_active_472,external_ref_id_472,notes_472,occupancy_status_472,created_date_472,internal_row_id_472,data_source_system_472
facility_id_473,facility_name_473,legacy_system_id_473,property_type_473,service_type_473,lease_start_date_473,lease_end_date_473,vendor_id_473,manager_name_473,unit_count_473,is_active_473,external_ref_id_473,notes_473,occupancy_status_473,created_date_473,internal_row_id_473,data_source_system_473
facility_id_474,facility_name_474,legacy_system_id_474,property_type_474,service_type_474,lease_start_date_474,lease_end_date_474,vendor_id_474,manager_name_474,unit_count_474,is_active_474,external_ref_id_474,notes_474,occupancy_status_474,created_date_474,internal_row_id_474,data_source_system_474
facility_id_475,facility_name_475,legacy_system_id_475,property_type_475,service_type_475,lease_start_date_475,lease_end_date_475,vendor_id_475,manager_name_475,unit_count_475,is_active_475,external_ref_id_475,notes_475,occupancy_status_475,created_date_475,internal_row_id_475,data_source_system_475
facility_id_476,facility_name_476,legacy_system_id_476,property_type_476,service_type_476,lease_start_date_476,lease_end_date_476,vendor_id_476,manager_name_476,unit_count_476,is_active_476,external_ref_id_476,notes_476,occupancy_status_476,created_date_476,internal_row_id_476,data_source_system_476
facility_id_477,facility_name_477,legacy_system_id_477,property_type_477,service_type_477,lease_start_date_477,lease_end_date_477,vendor_id_477,manager_name_477,unit_count_477,is_active_477,external_ref_id_477,notes_477,occupancy_status_477,created_date_477,internal_row_id_477,data_source_system_477
facility_id_478,facility_name_478,legacy_system_id_478,property_type_478,service_type_478,lease_start_date_478,lease_end_date_478,vendor_id_478,manager_name_478,unit_count_478,is_active_478,external_ref_id_478,notes_478,occupancy_status_478,created_date_478,internal_row_id_478,data_source_system_478
facility_id_479,facility_name_479,legacy_system_id_479,property_type_479,service_type_479,lease_start_date_479,lease_end_date_479,vendor_id_479,manager_name_479,unit_count_479,is_active_479,external_ref_id_479,notes_479,occupancy_status_479,created_date_479,internal_row_id_479,data_source_system_479
facility_id_480,facility_name_480,legacy_system_id_480,property_type_480,service_type_480,lease_start_date_480,lease_end_date_480,vendor_id_480,manager_name_480,unit_count_480,is_active_480,external_ref_id_480,notes_480,occupancy_status_480,created_date_480,internal_row_id_480,data_source_system_480
facility_id_481,facility_name_481,legacy_system_id_481,property_type_481,service_type_481,lease_start_date_481,lease_end_date_481,vendor_id_481,manager_name_481,unit_count_481,is_active_481,external_ref_id_481,notes_481,occupancy_status_481,created_date_481,internal_row_id_481,data_source_system_481
facility_id_482,facility_name_482,legacy_system_id_482,property_type_482,service_type_482,lease_start_date_482,lease_end_date_482,vendor_id_482,manager_name_482,unit_count_482,is_active_482,external_ref_id_482,notes_482,occupancy_status_482,created_date_482,internal_row_id_482,data_source_system_482
facility_id_483,facility_name_483,legacy_system_id_483,property_type_483,service_type_483,lease_start_date_483,lease_end_date_483,vendor_id_483,manager_name_483,unit_count_483,is_active_483,external_ref_id_483,notes_483,occupancy_status_483,created_date_483,internal_row_id_483,data_source_system_483
facility_id_484,facility_name_484,legacy_system_id_484,property_type_484,service_type_484,lease_start_date_484,lease_end_date_484,vendor_id_484,manager_name_484,unit_count_484,is_active_484,external_ref_id_484,notes_484,occupancy_status_484,created_date_484,internal_row_id_484,data_source_system_484
facility_id_485,facility_name_485,legacy_system_id_485,property_type_485,service_type_485,lease_start_date_485,lease_end_date_485,vendor_id_485,manager_name_485,unit_count_485,is_active_485,external_ref_id_485,notes_485,occupancy_status_485,created_date_485,internal_row_id_485,data_source_system_485
facility_id_486,facility_name_486,legacy_system_id_486,property_type_486,service_type_486,lease_start_date_486,lease_end_date_486,vendor_id_486,manager_name_486,unit_count_486,is_active_486,external_ref_id_486,notes_486,occupancy_status_486,created_date_486,internal_row_id_486,data_source_system_486
facility_id_487,facility_name_487,legacy_system_id_487,property_type_487,service_type_487,lease_start_date_487,lease_end_date_487,vendor_id_487,manager_name_487,unit_count_487,is_active_487,external_ref_id_487,notes_487,occupancy_status_487,created_date_487,internal_row_id_487,data_source_system_487
facility_id_488,facility_name_488,legacy_system_id_488,property_type_488,service_type_488,lease_start_date_488,lease_end_date_488,vendor_id_488,manager_name_488,unit_count_488,is_active_488,external_ref_id_488,notes_488,occupancy_status_488,created_date_488,internal_row_id_488,data_source_system_488
facility_id_489,facility_name_489,legacy_system_id_489,property_type_489,service_type_489,lease_start_date_489,lease_end_date_489,vendor_id_489,manager_name_489,unit_count_489,is_active_489,external_ref_id_489,notes_489,occupancy_status_489,created_date_489,internal_row_id_489,data_source_system_489
facility_id_490,facility_name_490,legacy_system_id_490,property_type_490,service_type_490,lease_start_date_490,lease_end_date_490,vendor_id_490,manager_name_490,unit_count_490,is_active_490,external_ref_id_490,notes_490,occupancy_status_490,created_date_490,internal_row_id_490,data_source_system_490
facility_id_491,facility_name_491,legacy_system_id_491,property_type_491,service_type_491,lease_start_date_491,lease_end_date_491,vendor_id_491,manager_name_491,unit_count_491,is_active_491,external_ref_id_491,notes_491,occupancy_status_491,created_date_491,internal_row_id_491,data_source_system_491
facility_id_492,facility_name_492,legacy_system_id_492,property_type_492,service_type_492,lease_start_date_492,lease_end_date_492,vendor_id_492,manager_name_492,unit_count_492,is_active_492,external_ref_id_492,notes_492,occupancy_status_492,created_date_492,internal_row_id_492,data_source_system_492
facility_id_493,facility_name_493,legacy_system_id_493,property_type_493,service_type_493,lease_start_date_493,lease_end_date_493,vendor_id_493,manager_name_493,unit_count_493,is_active_493,external_ref_id_493,notes_493,occupancy_status_493,created_date_493,internal_row_id_493,data_source_system_493
facility_id_494,facility_name_494,legacy_system_id_494,property_type_494,service_type_494,lease_start_date_494,lease_end_date_494,vendor_id_494,manager_name_494,unit_count_494,is_active_494,external_ref_id_494,notes_494,occupancy_status_494,created_date_494,internal_row_id_494,data_source_system_494
facility_id_495,facility_name_495,legacy_system_id_495,property_type_495,service_type_495,lease_start_date_495,lease_end_date_495,vendor_id_495,manager_name_495,unit_count_495,is_active_495,external_ref_id_495,notes_495,occupancy_status_495,created_date_495,internal_row_id_495,data_source_system_495
facility_id_496,facility_name_496,legacy_system_id_496,property_type_496,service_type_496,lease_start_date_496,lease_end_date_496,vendor_id_496,manager_name_496,unit_count_496,is_active_496,external_ref_id_496,notes_496,occupancy_status_496,created_date_496,internal_row_id_496,data_source_system_496
facility_id_497,facility_name_497,legacy_system_id_497,property_type_497,service_type_497,lease_start_date_497,lease_end_date_497,vendor_id_497,manager_name_497,unit_count_497,is_active_497,external_ref_id_497,notes_497,occupancy_status_497,created_date_497,internal_row_id_497,data_source_system_497
facility_id_498,facility_name_498,legacy_system_id_498,property_type_498,service_type_498,lease_start_date_498,lease_end_date_498,vendor_id_498,manager_name_498,unit_count_498,is_active_498,external_ref_id_498,notes_498,occupancy_status_498,created_date_498,internal_row_id_498,data_source_system_498
facility_id_499,facility_name_499,legacy_system_id_499,property_type_499,service_type_499,lease_start_date_499,lease_end_date_499,vendor_id_499,manager_name_499,unit_count_499,is_active_499,external_ref_id_499,notes_499,occupancy_status_499,created_date_499,internal_row_id_499,data_source_system_499
